id,created,superceded_id,valid,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,valid_nt,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
236721036,2021-03-09 20:14:58.183080+00:00,,True,73.13617,0.0,0.009951547,0.9192606,0.012483668,0.0042819525,0.038456883,0.015565339,True,78536260482333797,720575940625095813,78536260482316569,720575940621533867,[458972 306048 120040],[459060 306128 120000]
73573140,2021-03-09 20:14:58.183080+00:00,,True,66.5401,0.0,0.029097622,0.559141,0.047009654,0.14357498,0.18638358,0.03479321,True,78395454274399608,720575940618055003,78395454274399560,720575940621533867,[451092 305528 116720],[451144 305424 116720]
218514272,2021-03-09 20:14:58.183080+00:00,,True,554.94165,15.0,0.004530424,0.9368663,0.0006329099,0.013376903,0.0035737029,0.041019753,True,78606697946045799,720575940642352117,78606697946037186,720575940621533867,[463036 312304 122040],[463136 312260 122040]
163104429,2021-03-09 20:14:58.183080+00:00,,True,85.74962,148.0,0.06741119,0.7194303,0.03314711,0.011960628,0.15944767,0.008603062,True,81491816390118528,720575940613304883,81491816390130847,720575940615898730,[634480 311880  97760],[634360 311852  97800]
92673583,2021-03-09 20:14:58.183080+00:00,,True,314.66168,20.0,0.08985932,0.21399428,0.66101635,0.0029590854,0.00794986,0.02422117,True,78113567047588553,720575940616501787,78113567047592914,720575940630277175,[435944 279904 126960],[435976 279784 126960]
603603,2021-03-09 20:14:58.183080+00:00,,True,67.45087,134.0,0.9829622,0.0043645706,0.009920713,0.0011593727,0.0005096373,0.0010835438,True,77832091869868853,720575940627046010,77832091869868872,720575940625009029,[418816 278256  74440],[418748 278392  74440]
603604,2021-03-09 20:14:58.183080+00:00,,True,141.05165,0.0,0.00014911093,7.966328e-07,3.331494e-10,0.9998355,1.37521765e-05,8.48686e-07,True,77832023150386217,720575940627046010,77832023150386163,720575940609736956,[419520 276816  74560],[419316 276736  74560]
603605,2021-03-09 20:14:58.183080+00:00,,True,42.378883,0.0,0.00073730474,8.209563e-06,1.4882881e-08,0.99918,7.3086645e-05,1.4078163e-06,True,77832023150386217,720575940627046010,77832023150380176,720575940609736956,[419404 276848  74600],[419196 276788  74640]
603606,2021-03-09 20:14:58.183080+00:00,,True,109.45002,0.0,0.0008888358,1.8998828e-05,4.4625324e-08,0.9990797,1.0687422e-05,1.7490285e-06,True,77832023150386217,720575940627046010,77832023150380176,720575940609736956,[419372 276876  74640],[419152 276848  74680]
603610,2021-03-09 20:14:58.183080+00:00,,True,33.86883,0.0,0.7227181,0.00021379984,1.3992815e-06,0.27692255,3.6030997e-05,0.00010814739,True,77832091869882166,720575940627046010,77832091869897864,720575940638256949,[419148 277404  75000],[419032 277396  75000]
603607,2021-03-09 20:14:58.183080+00:00,,True,306.38736,0.0,2.0125923e-05,6.098994e-08,9.952849e-11,0.99995184,2.5278208e-05,2.6504106e-06,True,77832023150386217,720575940627046010,77832023150400494,720575940614842682,[419332 276780  74720],[419148 276700  74720]
603608,2021-03-09 20:14:58.183080+00:00,,True,44.342598,0.0,0.0013269541,1.601487e-05,9.533098e-09,0.9983022,0.00033916885,1.5692838e-05,True,77832023150416782,720575940627046010,77832023150400494,720575940614842682,[419200 276816  74800],[419016 276744  74800]
603612,2021-03-09 20:14:58.183080+00:00,,True,21.177656,0.0,0.86879575,0.0150345545,0.00036091235,0.106083766,0.0049014543,0.0048235366,True,77832091869879457,720575940627046010,77832091869909987,720575940627046010,[419088 277388  75040],[419024 277356  75080]
969200,2021-03-09 20:14:58.183080+00:00,,True,141.84926,45.0,0.0023147,0.9954253,0.0003802669,7.549514e-10,0.0018668745,1.294009e-05,True,81350666517725659,720575940622297855,81350666517741395,720575940622297855,[622304 286860  75560],[622276 286972  75480]
969202,2021-03-09 20:14:58.183080+00:00,,True,118.70633,65.0,0.001877242,0.6262671,0.00041033578,5.1163404e-08,0.37144023,5.0669055e-06,True,81350666517741395,720575940622297855,81280297773527483,720575940623817572,[622344 286896  75480],[622264 287056  75480]
969194,2021-03-09 20:14:58.183080+00:00,,True,446.04828,31.0,0.0014756297,0.99672395,0.00036143351,3.719834e-09,0.001418987,2.0111835e-05,True,81350666517726990,720575940622297855,81280297773537699,720575940640507763,[622276 286820  75560],[622240 286820  75440]
241018695,2021-03-09 20:14:58.183080+00:00,,True,15.385147,109.0,0.09798274,0.8341193,0.05391147,0.0004452426,0.008386631,0.0051545813,True,78747160690502135,720575940609541917,78747160690509342,720575940620975040,[471128 294880 156600],[471120 294980 156640]
972706,2021-03-09 20:14:58.183080+00:00,,True,35.58397,148.0,0.00029816973,0.99912184,2.0379428e-05,2.2905427e-07,0.000474858,8.458074e-05,True,81280297773501539,720575940622297855,81280297773499102,720575940611674265,[620840 286896  74520],[620832 287012  74520]
972723,2021-03-09 20:14:58.183080+00:00,,True,90.136475,102.0,0.0016147074,0.9855342,2.3277145e-05,1.5997025e-06,0.00084051164,0.011985706,True,81280297773536432,720575940622297855,81280297773544238,720575940633483444,[620728 286816  75120],[620784 286932  75080]
972711,2021-03-09 20:14:58.183080+00:00,,True,35.39078,159.0,0.000109403554,0.9984401,7.554883e-07,2.9183681e-08,0.0014487654,9.938476e-07,True,81280297773519277,720575940622297855,81280297773521899,720575940619572529,[620888 286912  74760],[620936 287008  74760]
972719,2021-03-09 20:14:58.183080+00:00,,True,433.87103,141.0,0.0013486971,0.99286264,0.00010225522,2.239431e-06,0.0011540392,0.0045301826,True,81280297773536432,720575940622297855,81280297773526136,720575940619572529,[620616 286848  75040],[620628 286944  75000]
972717,2021-03-09 20:14:58.183080+00:00,,True,170.34006,145.0,0.00040064158,0.9981261,7.385889e-05,9.585949e-07,0.00069853157,0.0006998478,True,81280297773520578,720575940622297855,81280297773524762,720575940478269402,[620552 286840  75000],[620488 286912  74960]
972718,2021-03-09 20:14:58.183080+00:00,,True,25.009132,130.0,0.00036631845,0.9951356,6.2776144e-06,6.610562e-08,0.0010652462,0.0034264743,True,81280297773520578,720575940622297855,81280297773518055,720575940478266074,[620760 286848  74920],[620776 286956  74920]
972731,2021-03-09 20:14:58.183080+00:00,,True,60.69923,152.0,0.00028392792,0.99694806,7.806328e-05,1.0083687e-06,0.00035099112,0.002338058,True,81280297773538985,720575940622297855,81280297773527473,720575940478271194,[620428 286748  75160],[620380 286832  75120]
972736,2021-03-09 20:14:58.183080+00:00,,True,74.6111,138.0,0.000705682,0.99571985,2.0958123e-05,7.353124e-07,0.0013678566,0.002184894,True,81280297773538985,720575940622297855,81280297773535206,720575940478279130,[620656 286800  75200],[620664 286936  75160]
75342634,2021-03-09 20:14:58.183080+00:00,,True,67.3463,134.0,0.0016879404,0.016484095,0.006305553,0.005013174,0.9567628,0.01374637,True,78606629293096148,720575940642352117,78606629293089996,720575940647075619,[463240 308016 124800],[463284 308120 124800]
222781098,2021-03-09 20:14:58.183080+00:00,,True,122.45333,108.0,0.024548547,0.7797064,0.026979718,0.0016236209,0.08694526,0.080196396,True,78395591713277614,720575940610146713,78395591713279115,720575940647075619,[453684 309764 114720],[453624 309888 114760]
214179954,2021-03-09 20:14:58.183080+00:00,,True,209.42368,9.0,0.04974671,0.16620265,0.65288615,0.045727886,0.049397726,0.03603883,True,79169922777427540,720575940610146713,79099554033247479,720575940647075619,[495344 326472 123080],[495200 326376 123080]
223338453,2021-03-09 20:14:58.183080+00:00,,True,227.80089,6.0,0.021559613,0.1587667,0.10804297,0.004618948,0.68150055,0.02551123,True,78325222969101786,720575940610146713,78325222969102981,720575940647075619,[447820 312764 114920],[447824 312688 115000]
39579505,2021-03-09 20:14:58.183080+00:00,,True,146.00511,0.0,0.21480922,0.053258035,0.58574915,0.0073883147,0.12101524,0.017779991,True,78606698012757421,720575940621595399,78606698012756256,720575940647075619,[464780 312280 130400],[464884 312392 130440]
72891672,2021-03-09 20:14:58.183080+00:00,,True,30.022152,0.0,0.107293606,0.55548674,0.0856846,0.016813116,0.16551653,0.06920537,True,78465960457510705,720575940642352117,78465960457510639,720575940647075619,[457416 310552 116600],[457392 310448 116640]
181973433,2021-03-09 20:14:58.183080+00:00,,True,249.6549,142.0,0.00445192,0.9799438,3.454964e-05,0.00029768105,0.00095762504,0.014314373,True,77621054490948760,720575940607367125,77621054490955025,720575940626901136,[406456 281584 113040],[406528 281568 113040]
222777631,2021-03-09 20:14:58.183080+00:00,,True,52.317883,114.0,0.01851189,0.49667615,0.44127053,0.0025437637,0.023213804,0.01778385,True,81702853970157806,720575940615041064,81702853970166311,720575940630659446,[646704 308124 115200],[646592 308164 115200]
222777659,2021-03-09 20:14:58.183080+00:00,,True,74.071396,149.0,0.005720629,0.8794629,0.025600139,0.07114314,0.000992653,0.017080542,True,81702853970174518,720575940615041064,81702853970170315,720575940630659446,[646700 307972 115360],[646576 308000 115320]
824633,2021-03-09 20:14:58.183080+00:00,,True,157.14139,67.0,0.005708988,0.08993685,0.0006635682,0.0013463778,0.8863986,0.015945546,True,81702716397056891,720575940613304883,81702716397047843,720575940451342779,[643552 298704  74760],[643476 298704  74760]
824634,2021-03-09 20:14:58.183080+00:00,,True,6.700336,61.0,0.005905675,0.14679281,0.0014195052,7.476009e-05,0.8422146,0.0035926313,True,81702716397078615,720575940613304883,81702716397050344,720575940585749991,[643624 298824  74760],[643572 298916  74720]
824635,2021-03-09 20:14:58.183080+00:00,,True,213.54597,141.0,0.0022807838,0.49301016,0.0019288432,2.3639579e-05,0.5007784,0.001978175,True,81702716397056891,720575940613304883,81702716397051642,720575940451347387,[643536 298780  74800],[643416 298840  74800]
210084988,2021-03-09 20:14:58.183080+00:00,,True,75.13848,6.0,0.023702605,0.86425376,0.0075296946,0.040096246,0.019968629,0.04444904,True,78113841858515433,720575940606012081,78113841858502653,720575940642422157,[437240 294612 110040],[437176 294488 110040]
497767,2021-03-09 20:14:58.183080+00:00,,True,364.1726,150.0,0.02905733,0.24550799,0.02640661,0.0028342945,0.45606792,0.24012588,True,78113429407587385,720575940644057635,78113429407560557,720575940622778820,[435752 270284  74120],[435680 270184  74080]
497765,2021-03-09 20:14:58.183080+00:00,,True,98.80835,121.0,0.025444027,0.116444156,0.004006299,0.001072521,0.83860385,0.014429135,True,78113429407574896,720575940644057635,78113429407581820,720575940462559260,[435832 270200  74040],[435772 270076  74040]
497768,2021-03-09 20:14:58.183080+00:00,,True,256.94342,76.0,0.015270002,0.10238748,0.03504461,0.0014633029,0.20805831,0.6377763,True,78113429407587385,720575940644057635,78113429407583723,720575940644057635,[435708 270328  74120],[435644 270260  74120]
497770,2021-03-09 20:14:58.183080+00:00,,True,326.82333,126.0,0.044810265,0.36219293,0.025977658,0.002125538,0.37635195,0.18854162,True,78113429407607387,720575940644057635,78113429407614516,720575940624704393,[435868 270232  74160],[435808 270104  74160]
497775,2021-03-09 20:14:58.183080+00:00,,True,282.3888,36.0,0.08452243,0.6001094,0.031606935,0.0025683069,0.17337602,0.107816935,True,78113429407602333,720575940644057635,78113429407591174,720575940462563356,[435788 270276  74240],[435712 270220  74240]
105271618,2021-03-09 20:14:58.183080+00:00,,True,8.614271,8.0,0.029349914,0.23474726,0.30501363,0.042652544,0.28376225,0.104474396,True,81631866750402933,720575940632812867,81631798030944688,720575940614482480,[641504 268816 106120],[641596 268784 106160]
105271620,2021-03-09 20:14:58.183080+00:00,,True,358.28812,15.0,0.06629462,0.37971202,0.10070591,0.0076304823,0.34657368,0.09908333,True,81631866750392484,720575940632812867,81631866750406062,720575940507198688,[641544 269372 106160],[641644 269400 106160]
182621760,2021-03-09 20:14:58.183080+00:00,,True,11.482236,0.0,0.00031586277,0.002777657,0.00012704414,2.2226806e-05,0.99444026,0.0023169182,True,81632210213711839,720575940632812867,81632210213704897,720575940533026537,[640968 292096  68960],[640912 291968  68920]
203416078,2021-03-09 20:14:58.183080+00:00,,True,426.10638,0.0,0.013015091,0.058241546,0.001464269,0.6799283,0.2402622,0.0070885695,True,81210547705834549,720575940632812867,81210547705828168,720575940605438267,[617716 324996 131200],[617604 324912 131160]
105271611,2021-03-09 20:14:58.183080+00:00,,True,22.978107,11.0,0.18041712,0.13246213,0.08186197,0.009572388,0.5301753,0.06551106,True,81631866750392484,720575940632812867,81631866750397870,720575940620208293,[641512 269484 106000],[641624 269504 106000]
236773716,2021-03-09 20:14:58.183080+00:00,,True,18.284508,0.0,0.011052535,0.4051057,0.50528985,0.06001505,0.012962714,0.005574155,True,81210547639023629,720575940632812867,81210547638989256,720575940607761244,[618040 323992 119400],[617936 323896 119320]
236773797,2021-03-09 20:14:58.183080+00:00,,True,123.859886,0.0,0.054316767,0.36975527,0.14546093,0.19644251,0.12431214,0.10971244,True,81210547639028961,720575940632812867,81210547639020786,720575940596132572,[618096 323884 120440],[618124 323780 120480]
134191350,2021-03-09 20:14:58.183080+00:00,,True,6.686654,0.0,0.01465031,0.0009810894,0.00036376397,0.86309373,0.027246263,0.09366484,True,81702578957804418,720575940632812867,81632210213624199,720575940632812867,[642800 292240  66920],[642748 292148  66920]
182621762,2021-03-09 20:14:58.183080+00:00,,True,62.72809,0.0,0.0011543788,0.010580378,2.5284045e-05,0.0004474248,0.98651683,0.0012757049,True,81632210213711921,720575940632812867,81632210213717449,720575940632812867,[640984 292160  69040],[640900 292088  69120]
352999,2021-03-09 20:14:58.183080+00:00,,True,118.63602,0.0,0.025851531,0.018104224,0.016831322,0.3227276,0.29534295,0.3211423,True,77832298028321723,720575940621595399,77832298028341666,720575940621595399,[420820 291548  75520],[420760 291504  75520]
98330412,2021-03-09 20:14:58.183080+00:00,,True,75.845024,142.0,0.01644938,0.82803726,0.0020477844,7.9829406e-05,0.13184716,0.021538602,True,81702922622275578,720575940615041064,81702922622292929,720575940540241335,[644196 311036  87200],[644080 310968  87200]
162647,2021-03-09 20:14:58.183080+00:00,,True,81.78834,105.0,0.023850396,0.07780448,0.002607965,0.0011711626,0.89169526,0.0028707595,True,81491747603500637,720575940639742627,81491747603491528,720575940639742627,[633456 309712  74800],[633436 309656  74800]
165392,2021-03-09 20:14:58.183080+00:00,,True,85.26464,0.0,0.0020751492,0.003954976,0.00034802905,0.042724375,0.9497017,0.0011957712,True,81562185067071593,720575940639742627,81562185067074098,720575940579430612,[635200 310476  74160],[635296 310548  74160]
165454,2021-03-09 20:14:58.183080+00:00,,True,140.9015,1.0,0.002969995,0.009707879,0.0005194985,0.017585626,0.9360802,0.033136815,True,81562185067122384,720575940639742627,81562185067109369,720575940465228048,[635804 310592  75280],[635912 310632  75280]
165462,2021-03-09 20:14:58.183080+00:00,,True,109.81103,0.0,0.003790784,0.0098584695,0.005625517,0.19848771,0.7658854,0.016352152,True,81562185067122384,720575940639742627,81562185067117202,720575940465236752,[635796 310600  75400],[635868 310704  75360]
869338,2021-03-09 20:14:58.183080+00:00,,True,80.68687,58.0,0.3502642,0.02201049,0.5684946,0.00036496785,0.008047857,0.050817817,True,78043266821849836,720575940628159081,78043266821847244,720575940614840891,[429808 281780  74600],[429860 281656  74600]
869344,2021-03-09 20:14:58.183080+00:00,,True,314.2132,146.0,0.48935062,0.042604182,0.4407421,0.00037635406,0.005963808,0.020962885,True,77972898077703526,720575940628159081,77972898077712224,720575940636679989,[429708 281684  74760],[429620 281580  74760]
869345,2021-03-09 20:14:58.183080+00:00,,True,358.80185,137.0,0.19969836,0.03854715,0.7395978,0.00013134154,0.011643172,0.010382122,True,78043266821868585,720575940628159081,77972898077700705,720575940597626609,[429768 281628  74800],[429752 281480  74760]
869348,2021-03-09 20:14:58.183080+00:00,,True,26.938988,132.0,0.3366452,0.1209141,0.4978218,0.0005377208,0.024686387,0.019394893,True,77972898077703526,720575940628159081,77972898077712224,720575940636679989,[429684 281664  74840],[429584 281556  74880]
869341,2021-03-09 20:14:58.183080+00:00,,True,192.1809,135.0,0.50834954,0.01139894,0.44210374,0.00034604143,0.0042245965,0.033577174,True,78043266821849836,720575940628159081,78043266821856125,720575940632084705,[429832 281704  74680],[429876 281548  74680]
869342,2021-03-09 20:14:58.183080+00:00,,True,60.082214,152.0,0.52028066,0.014332204,0.32553822,0.00059742405,0.0092017995,0.13004965,True,78043266821849836,720575940628159081,77972898077699304,720575940632084705,[429776 281704  74680],[429748 281580  74680]
869339,2021-03-09 20:14:58.183080+00:00,,True,73.94275,45.0,0.28965166,0.11648254,0.4524546,0.0010101554,0.025642037,0.11475892,True,77972898077689381,720575940628159081,77972898077689379,720575940630603091,[429708 281804  74640],[429696 281680  74600]
869340,2021-03-09 20:14:58.183080+00:00,,True,66.7303,136.0,0.2777043,0.099736124,0.51804566,0.0008204627,0.024654334,0.07903911,True,77972898077696575,720575940628159081,77972898077689379,720575940630603091,[429708 281788  74640],[429652 281656  74640]
170261,2021-03-09 20:14:58.183080+00:00,,True,101.67179,142.0,0.46371752,0.021892214,0.38748804,0.008717094,0.004920199,0.11326502,True,77972898077683602,720575940628159081,77972898077689591,720575940627218882,[428720 283004  74200],[428572 283012  74160]
170264,2021-03-09 20:14:58.183080+00:00,,True,36.540848,38.0,0.49185985,0.023499219,0.3197524,0.012665867,0.004452897,0.14776978,True,77972898077683602,720575940628159081,77972898077703693,720575940627218882,[428720 283008  74200],[428620 283072  74200]
170275,2021-03-09 20:14:58.183080+00:00,,True,116.31995,53.0,0.33902976,0.13837968,0.47434306,0.0011049509,0.018653922,0.028488629,True,78043266821836847,720575940628159081,78043266821833923,720575940622778820,[429848 282816  74400],[429984 282884  74400]
170267,2021-03-09 20:14:58.183080+00:00,,True,77.86778,138.0,0.50705683,0.10034573,0.23892798,0.0028332134,0.040007427,0.11082886,True,78043266821836847,720575940628159081,78043266821835432,720575940599098788,[429768 282848  74320],[429884 282916  74320]
170259,2021-03-09 20:14:58.183080+00:00,,True,164.69981,142.0,0.40321392,0.019347113,0.46132553,0.0043796236,0.008336133,0.103397585,True,77972898077683602,720575940628159081,77972898077671598,720575940628159081,[428700 283044  74120],[428608 283072  74080]
874443,2021-03-09 20:14:58.183080+00:00,,True,7.650153,2.0,0.4794165,2.8875593e-07,2.6257815e-06,0.520421,4.1617614e-08,0.00015961858,True,77832091869906385,720575940627046010,77832091869905019,720575940638256949,[418300 278496  75240],[418232 278608  75200]
874448,2021-03-09 20:14:58.183080+00:00,,True,66.046326,1.0,0.00019996872,1.4246145e-10,1.2248575e-09,0.99979943,1.3229425e-09,5.856808e-07,True,77832091869906385,720575940627046010,77832091869893664,720575940625009029,[418352 278536  75280],[418356 278672  75240]
874455,2021-03-09 20:14:58.183080+00:00,,True,13.367195,0.0,2.1476114e-06,1.0216622e-11,1.1775549e-12,0.99999785,5.866224e-10,3.7612175e-08,True,77832091869911922,720575940627046010,77832091869905030,720575940625009029,[418408 278648  75360],[418392 278792  75360]
874467,2021-03-09 20:14:58.183080+00:00,,True,16.201942,141.0,0.99934965,0.00018204967,7.3925567e-06,0.0004328952,1.6144849e-06,2.638761e-05,True,77832091869917348,720575940627046010,77832091869911970,720575940625009029,[418384 278824  75520],[418276 278904  75520]
874468,2021-03-09 20:14:58.183080+00:00,,True,19.147049,140.0,0.99965096,4.117363e-05,4.8580455e-07,0.00030581234,1.2162536e-07,1.4669566e-06,True,77832091869917348,720575940627046010,77832091869911970,720575940625009029,[418440 278904  75520],[418352 279024  75520]
874472,2021-03-09 20:14:58.183080+00:00,,True,38.656906,0.0,1.501947e-06,0.00014851414,0.0003007063,4.2554574e-10,0.9995493,6.446512e-09,True,77832091869920117,720575940627046010,77832091869920117,720575940627046010,[418648 279872  75560],[418624 279904  75560]
51279693,2021-03-09 20:14:58.183080+00:00,,True,15.384862,33.0,0.5595661,0.119673334,0.21928112,0.0010013836,0.034619734,0.06585836,True,81772879049804367,720575940622297855,81772879049801791,720575940615723314,[647832 287000  93600],[647936 286976  93600]
154310043,2021-03-09 20:14:58.183080+00:00,,True,469.19556,148.0,0.011421703,0.90152645,0.0036289631,0.00041982724,0.0020773434,0.08092583,True,81772879049857777,720575940622297855,81772879049865978,720575940615723314,[647328 288436  95680],[647388 288528  95680]
219350346,2021-03-09 20:14:58.183080+00:00,,True,184.94833,0.0,0.007450163,0.015002175,0.0009808037,0.0007658234,0.96009296,0.01570808,True,78465891738181920,720575940612988575,78465891738182967,720575940622179497,[456840 305820 121360],[457004 305800 121400]
219396963,2021-03-09 20:14:58.183080+00:00,,True,15.360141,1.0,0.024236767,0.9008401,0.023431327,0.0055741398,0.0063979174,0.039519705,True,78958747825349801,720575940618055003,78958747825342594,720575940622179497,[485564 323264 121880],[485608 323376 121880]
235653485,2021-03-09 20:14:58.183080+00:00,,True,70.73144,3.0,0.10614255,0.26130167,0.48860618,0.027390102,0.06990733,0.046652194,True,78606560507075498,720575940615458594,78606560507066060,720575940625176506,[466340 303584 120920],[466468 303504 120960]
107875578,2021-03-09 20:14:58.183080+00:00,,True,14.361597,24.0,0.009915194,0.3067601,0.04914252,0.0070673074,0.5956675,0.031447366,True,78184279456107576,720575940645106376,78184279456145180,720575940606991896,[438044 301060 144200],[438012 300976 144240]
181973434,2021-03-09 20:14:58.183080+00:00,,True,79.22505,143.0,0.003658333,0.9878297,2.607119e-05,0.00091072405,0.00022133265,0.0073538083,True,77621054490945158,720575940607367125,77621054490948694,720575940629522554,[406460 281552 113040],[406532 281476 113040]
181973436,2021-03-09 20:14:58.183080+00:00,,True,231.1813,151.0,0.0067868237,0.96120733,0.00039588966,0.0015064494,0.0009444595,0.029159134,True,77621054490965771,720575940607367125,77621054490953725,720575940629522554,[406364 281416 113120],[406388 281316 113120]
221220946,2021-03-09 20:14:58.183080+00:00,,True,400.95923,147.0,0.0045503667,0.8405785,0.004648126,0.0055540144,0.00022756346,0.14444138,True,81631866750479117,720575940613304883,81631866750476637,720575940624504212,[639172 271760 108480],[639100 271808 108480]
216428630,2021-03-09 20:14:58.183080+00:00,,True,189.62169,45.0,0.00648151,0.18521397,0.020767657,0.0010379242,0.77091426,0.015584666,True,79310797771326245,720575940628091910,79310797771322289,720575940621618859,[506652 334588 128320],[506792 334572 128320]
75762381,2021-03-09 20:14:58.183080+00:00,,True,204.64691,143.0,0.011252409,0.81268734,0.0022317262,2.3568049e-05,0.16698515,0.006819834,True,81280847730320238,720575940613304883,81280847730302807,720575940627180561,[619860 317968 125680],[619820 318064 125640]
202526973,2021-03-09 20:14:58.183080+00:00,,True,248.61731,129.0,0.004250869,0.74251676,0.0005803701,0.029204955,0.0020739636,0.22137311,True,78043129584124617,720575940632466784,78043129584122176,720575940618648955,[430256 275868 132440],[430200 275772 132440]
103109721,2021-03-09 20:14:58.183080+00:00,,True,112.31375,56.0,0.02887508,0.8469904,0.008990424,0.0005086296,0.041169368,0.07346615,True,78817598153981820,720575940626565455,78817598153978067,720575940633123539,[476192 298576 151560],[476180 298696 151560]
142133742,2021-03-09 20:14:58.183080+00:00,,True,23.975346,40.0,0.009193078,0.0037907811,0.00028352797,0.82809263,0.1426246,0.016015457,True,78817529434617639,720575940626565455,78817529434621926,720575940633123539,[478744 297440 155000],[478720 297468 155040]
4235001,2021-03-09 20:14:58.183080+00:00,,True,17.259834,107.0,0.0006962627,0.99829715,4.408351e-07,1.8366015e-11,0.00073763495,0.00026863895,True,78817598220982471,720575940620444654,78817666940491695,720575940599656672,[478320 301552 168640],[478424 301584 168680]
4235005,2021-03-09 20:14:58.183080+00:00,,True,198.60393,159.0,6.076934e-05,0.99992216,3.218767e-09,9.863539e-12,2.120753e-06,1.4954218e-05,True,78817598221000225,720575940620444654,78817598220999928,720575940550605111,[478252 301400 168800],[478320 301308 168800]
4235048,2021-03-09 20:14:58.183080+00:00,,True,7.6811833,0.0,0.5910688,0.26515114,0.07481458,0.0008007637,0.012495975,0.05566868,True,78817666940505140,720575940620444654,78817666940509460,720575940563525528,[477572 301588 169200],[477680 301744 169200]
4235049,2021-03-09 20:14:58.183080+00:00,,True,78.74563,1.0,0.13955037,0.8599582,7.0077105e-05,5.286152e-07,0.00019350606,0.00022723828,True,78817666940503932,720575940620444654,78817598221018967,720575940599658464,[478048 301628 169240],[478080 301560 169280]
145274739,2021-03-09 20:14:58.183080+00:00,,True,71.3728,3.0,0.062243145,0.08997334,0.47707888,0.01775613,0.1748664,0.17808203,True,78536054323858071,720575940642352117,78536054323856772,720575940615623867,[462336 297256 118400],[462232 297216 118400]
145275678,2021-03-09 20:14:58.183080+00:00,,True,52.36657,62.0,0.07170464,0.20815934,0.65650696,0.0013925801,0.059472363,0.0027641673,True,78536054323853267,720575940642352117,78606423068052828,720575940582734668,[462496 297380 118320],[462608 297416 118280]
145275684,2021-03-09 20:14:58.183080+00:00,,True,63.788177,3.0,0.064448565,0.11490526,0.5709052,0.0061736014,0.10938015,0.13418724,True,78536054323858071,720575940642352117,78536054323853231,720575940582734924,[462336 297264 118360],[462288 297192 118320]
145275687,2021-03-09 20:14:58.183080+00:00,,True,54.45862,131.0,0.05897971,0.19190963,0.6838566,0.0022017646,0.059348993,0.0037032187,True,78536054323853267,720575940642352117,78606423068052828,720575940582734668,[462512 297392 118320],[462624 297392 118320]
145275768,2021-03-09 20:14:58.183080+00:00,,True,85.638794,86.0,0.0011728508,0.991323,0.0002404009,0.001776053,0.0030489399,0.0024387334,True,78606423068057027,720575940642352117,78606423068073590,720575940582733132,[462740 297264 118840],[462764 297160 118880]
145274799,2021-03-09 20:14:58.183080+00:00,,True,9.562423,58.0,0.124605834,0.054273102,0.43970475,0.007203015,0.33219448,0.042018805,True,78536054323858071,720575940642352117,78536054323859211,720575940625095813,[462136 297300 118600],[462056 297312 118600]
145275712,2021-03-09 20:14:58.183080+00:00,,True,742.98755,142.0,0.0024925217,0.72868806,0.000650504,8.817058e-05,0.26657102,0.0015097709,True,78606423068057027,720575940642352117,78606423068065120,720575940540424882,[462760 297216 118600],[462876 297188 118600]
145275741,2021-03-09 20:14:58.183080+00:00,,True,18.345367,15.0,0.0041386453,0.69475573,0.0009287036,0.00019085396,0.2975902,0.002395851,True,78606423068057163,720575940642352117,78606423068061334,720575940583493335,[462800 297424 118640],[462892 297448 118640]
145275754,2021-03-09 20:14:58.183080+00:00,,True,62.871162,15.0,0.0010308826,0.9939713,6.352297e-05,0.0009052857,0.002931663,0.0010973216,True,78606423068057027,720575940642352117,78606423068063783,720575940582732364,[462720 297236 118760],[462760 297140 118760]
145275677,2021-03-09 20:14:58.183080+00:00,,True,26.029146,5.0,0.1187511,0.388334,0.31909397,0.0011980989,0.1640962,0.0085266195,True,78606423068057027,720575940642352117,78606423068057027,720575940642352117,[462528 297304 118360],[462576 297256 118280]
145275686,2021-03-09 20:14:58.183080+00:00,,True,58.24652,4.0,0.119640894,0.11449435,0.65935177,0.0017242876,0.098894924,0.0058936905,True,78606423068057027,720575940642352117,78606423068057027,720575940642352117,[462548 297292 118360],[462628 297260 118320]
153165061,2021-03-09 20:14:58.183080+00:00,,True,45.67538,7.0,0.037494402,0.8598934,0.008762759,0.0027972972,0.031615175,0.059437044,True,81561772817349777,720575940614332899,81561772817365048,720575940632985261,[636484 286048  95720],[636452 285988  95760]
120669317,2021-03-09 20:14:58.183080+00:00,,True,5.7272725,14.0,0.93254906,0.007908134,0.030486818,0.00037684766,0.01602698,0.012652102,True,81561635378594232,720575940614332899,81561635378589276,720575940622295585,[637300 280044 101800],[637208 280044 101800]
5440501,2021-03-09 20:14:58.183080+00:00,,True,130.03564,114.0,0.0002501257,0.9958484,7.0016245e-07,5.2756612e-09,0.0038519318,4.8744085e-05,True,78817598221008116,720575940620444654,78817598221040474,720575940631924584,[477356 301312 169680],[477448 301200 169680]
5440447,2021-03-09 20:14:58.183080+00:00,,True,32.645134,143.0,4.2595148e-05,0.99962723,8.436353e-06,7.424889e-08,0.00022654378,9.509689e-05,True,78817598221012045,720575940620444654,78817598221010788,720575940583304198,[478160 301152 168960],[478208 301064 168960]
